id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1034283,1263878,6200.0,6200.0,6200.0, 60 months,19.42,162.27,E,E3,Lowes,8 years,RENT,55000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034283,  Borrower added on 11/19/11 > Need to payoff all my credit bills so that i can make only this loan<br>payment everymonth<br>,credit_card,CREDIT CARD PAYOFF LOAN,221xx,VA,11.35,0.0,May-2004,0.0,76.0,,10.0,0.0,9035.0,92.2,19.0,f,0.0,0.0,8814.41661844,8814.42,6200.0,2614.42,0.0,0.0,0.0,Aug-2014,3799.91,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034285,1263880,20000.0,20000.0,19950.0, 60 months,15.96,485.94,C,C5,JB Hunt Transport,10+ years,MORTGAGE,60000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034285,  Borrower added on 11/19/11 > I would like to pay off my high interest credit cards that take forever to pay off. I work for a stable company that is continuing to grow even during this resession.<br>,credit_card,Credit Card Loan,925xx,CA,23.54,0.0,Aug-1995,3.0,,,10.0,0.0,20062.0,73.5,22.0,f,0.0,0.0,28535.3265519,28464.01,20000.0,8535.33,0.0,0.0,0.0,Oct-2015,6700.53,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034059,1263639,35000.0,35000.0,34963.578872, 60 months,23.91,1005.06,G,G4,Military,10+ years,RENT,81500.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034059,,debt_consolidation,Debt Consolidation Loan,211xx,MD,21.92,0.0,Mar-1992,0.0,,,7.0,0.0,28427.0,98.2,31.0,f,0.0,0.0,26027.59,25973.29,8325.13,13783.77,0.0,3918.69,39.1869000078,Nov-2013,41.06,,Mar-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034032,1263612,12000.0,12000.0,12000.0, 36 months,16.77,426.47,D,D2,rite aid ,10+ years,RENT,48000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034032,,credit_card,credit cards,125xx,NY,11.78,0.0,Mar-1993,3.0,28.0,,11.0,0.0,8022.0,92.2,20.0,f,0.0,0.0,14216.77,14216.77,12000.0,2216.77,0.0,0.0,0.0,Apr-2013,7831.63,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034262,1263856,8500.0,8500.0,8475.0, 60 months,20.3,226.62,E,E5,,6 years,RENT,82000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034262,,debt_consolidation,Family Loan,088xx,NJ,10.6,0.0,Aug-2007,0.0,,,6.0,0.0,8522.0,87.9,12.0,f,0.0,0.0,13327.1900169,13287.99,8500.0,4827.19,0.0,0.0,0.0,Dec-2015,2676.05,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034247,1263840,12000.0,12000.0,12000.0, 36 months,6.62,368.45,A,A2,United Bankers' Bank,8 years,RENT,45000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034247,,credit_card,Consolidation,554xx,MN,9.89,0.0,Apr-2000,0.0,,,10.0,0.0,14924.0,60.9,31.0,f,0.0,0.0,13231.2279609,13231.23,12000.0,1231.23,0.0,0.0,0.0,Jul-2014,2199.57,,Jul-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034255,1263848,12000.0,12000.0,11975.0, 60 months,13.49,276.06,C,C1,State of California,9 years,RENT,50000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034255,,debt_consolidation,Debt Consolidation,932xx,CA,24.82,0.0,Dec-1998,0.0,,,14.0,0.0,20535.0,81.2,31.0,f,0.0,0.0,16298.5999742,16264.64,12000.0,4298.6,0.0,0.0,0.0,Nov-2015,3599.84,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034051,1263631,20000.0,20000.0,20000.0, 60 months,17.27,499.96,D,D3,post office,10+ years,RENT,56508.0,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034051,,credit_card,person loan,941xx,CA,23.08,1.0,Jun-2002,1.0,1.0,,11.0,0.0,8831.0,60.9,21.0,f,0.0,0.0,19014.33,19014.33,9141.54,8357.3,0.0,1515.49,272.7882,Feb-2015,500.0,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034218,1263810,10400.0,10400.0,10400.0, 36 months,13.49,352.88,C,C1,PL Developments,1 year,RENT,57460.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034218,,debt_consolidation,DebtConsolidation,110xx,NY,22.62,0.0,Apr-2004,2.0,,,9.0,0.0,13157.0,73.1,13.0,f,0.0,0.0,12676.4357031,12676.44,10400.0,2276.44,0.0,0.0,0.0,Sep-2014,1400.66,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034228,1263820,5000.0,5000.0,5000.0, 36 months,12.69,167.73,B,B5,tyonek aviation services,2 years,RENT,60400.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034228,  Borrower added on 11/19/11 > motorcycle loan not wedding<br>,wedding,motorcycle not wedding,320xx,FL,12.87,1.0,Jun-1990,1.0,14.0,,3.0,0.0,7525.0,66.6,15.0,f,0.0,0.0,6037.85313796,6037.85,5000.0,1037.85,0.0,0.0,0.0,Dec-2014,176.07,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033995,1263575,8400.0,8400.0,8400.0, 36 months,17.27,300.62,D,D3,Trader Joes,8 years,RENT,34000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033995,,debt_consolidation,debt be gone,945xx,CA,12.85,0.0,May-2000,0.0,,,8.0,0.0,9083.0,89.5,9.0,f,0.0,0.0,10818.1864206,10818.19,8400.0,2418.19,0.0,0.0,0.0,Dec-2014,310.01,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033998,1263578,24000.0,24000.0,24000.0, 60 months,21.67,658.36,F,F3,NARFE,10+ years,MORTGAGE,98000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033998,,debt_consolidation,My Loan,201xx,VA,18.02,0.0,Dec-1992,1.0,25.0,,12.0,0.0,15893.0,88.8,24.0,f,0.0,0.0,32132.06,32132.06,24000.0,8132.06,0.0,0.0,0.0,Sep-2013,18984.32,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034013,1263593,20000.0,20000.0,20000.0, 36 months,12.42,668.31,B,B4,Brigham and Women's Hospital,6 years,RENT,100000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034013,,debt_consolidation,Bill Consolidation,024xx,MA,26.4,0.0,Sep-1996,0.0,,,10.0,0.0,17489.0,95.6,29.0,f,0.0,0.0,22707.93,22707.93,19999.99,2707.94,0.0,0.0,0.0,Apr-2013,12696.89,,Jan-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1032493,1262134,12300.0,12300.0,12275.0, 60 months,19.91,325.26,E,E4,North Central Companies,6 years,MORTGAGE,41000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1032493,"  Borrower added on 11/22/11 > I plan to pay off my credit cards that are higher interest cards to get me out of the long standing debt that I have had. Having one interest rate is a lot easier to handle than juggling the ones I have. I always pay my cards on time, bills are priority for me, having this loan would allow me to save some money for the future after the cards are paid. It would mean a great deal to me to have this behind me. My monthly budget, as of now, allows me to continue to make the payments of my debt , but not comfortably done, and with not getting very far on the balances.<br> Borrower added on 12/01/11 > When funded &amp; by using this loan, I would also be able to consolidate 5 cards into this one loan, which simplifys a lot of my bills. My job is very stable, I have been employed by the same company for 6+ years and continue to enjoy the challenges that it brings me.<br>",credit_card,floridahome,554xx,MN,24.91,1.0,Apr-1998,1.0,16.0,,13.0,0.0,20499.0,90.4,25.0,f,3248.92,3242.31,15956.03,15923.61,9051.07,6904.96,0.0,0.0,0.0,Jan-2016,325.26,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033990,1263570,11000.0,11000.0,11000.0, 36 months,13.49,373.24,C,C1,fedex,10+ years,RENT,50000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033990,,home_improvement,home improvements,071xx,NJ,11.02,0.0,Oct-1989,0.0,24.0,,6.0,0.0,5524.0,65.0,16.0,f,0.0,0.0,13431.4334743,13431.43,11000.0,2431.43,0.0,0.0,0.0,Dec-2014,389.87,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033999,1263579,18950.0,18950.0,18950.0, 60 months,19.03,491.89,E,E2,Aurora Bank,3 years,MORTGAGE,49500.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033999,"  Borrower added on 11/19/11 > Thank you.<br><br> Borrower added on 11/19/11 > I have never been late on any of my debt payments, and understand the importance of credit score and risk, and know how important your credit is on an everyday basis.  I am wanting to consolidate my credit card debt into one monthly payment with a fixed rate in hopes to pay down my credit card debt in a more timely manner.  I have been at my current job for over 3 years, and am working my way up the corporate ladder, and have big plans on continuing my upward journey within my company.  I appreciate the help and can guarantee you that I am a qualified candidate and am at low risk.<br>Thank you!<br>",credit_card,Fix My Life,800xx,CO,13.99,0.0,Nov-1997,0.0,,,9.0,0.0,20166.0,97.4,20.0,f,0.0,0.0,28083.6300907,28083.63,18950.0,9133.63,0.0,0.0,0.0,Apr-2015,8975.66,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1034179,1263768,12000.0,12000.0,12000.0, 36 months,11.71,396.92,B,B3,Dr. Marc Parness,10+ years,RENT,35000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034179,,debt_consolidation,Card payments,064xx,CT,13.37,0.0,Apr-1996,0.0,,,5.0,0.0,11826.0,85.7,20.0,f,0.0,0.0,13044.05,13044.05,12000.0,1044.05,0.0,0.0,0.0,Oct-2012,9476.21,,Sep-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033980,1263560,20000.0,20000.0,19950.0, 36 months,11.71,661.52,B,B3,ibc,2 years,OWN,50000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033980,,debt_consolidation,Debt Consolidation Loan,280xx,NC,15.98,0.0,May-1994,0.0,58.0,,15.0,0.0,23622.0,55.3,26.0,f,0.0,0.0,23806.9244082,23747.41,20000.0,3806.92,0.0,0.0,0.0,Dec-2014,692.2,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033954,1263741,3650.0,3650.0,3650.0, 60 months,17.58,91.86,D,D4,triad family services,4 years,RENT,29000.0,Source Verified,Nov-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033954,  Borrower added on 11/19/11 > I would like to receive this funding to pay off all of my credit/store card accounts.  My plan following this is to destroy all but one card and keep the accounts open only for the benefit of being able to proceed with purchasing a home in the near future.  I will be able to make all payments on time and probably even early.<br> Borrower added on 11/20/11 > I would like to thank everyone who has invested in me so far.  It makes me feel good to know that there are people willing to help out.<br>,debt_consolidation,debt consolidation,956xx,CA,12.5,0.0,Dec-1993,2.0,76.0,,12.0,0.0,7864.0,87.4,28.0,f,937.16,937.16,4485.73,4485.73,2712.84,1772.89,0.0,0.0,0.0,Jan-2016,91.86,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033948,1263735,12000.0,12000.0,12000.0, 36 months,14.27,411.71,C,C2,Halliburton,< 1 year,RENT,159500.0,Source Verified,Nov-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033948,,credit_card,Credit Card,774xx,TX,13.71,0.0,Feb-1989,0.0,73.0,,15.0,0.0,19682.0,83.3,39.0,f,0.0,0.0,14285.06,14285.06,11170.88,2806.72,120.81,186.65,33.597,Apr-2015,60.52,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033938,1263725,7200.0,7200.0,7200.0, 36 months,17.58,258.79,D,D4,Hardage-Giddens Edgewood Funeral Home,10+ years,RENT,56000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033938,,debt_consolidation,Freedom,322xx,FL,8.64,0.0,Nov-1995,2.0,,,11.0,0.0,10541.0,94.1,17.0,f,0.0,0.0,9181.08880441,9181.09,7200.0,1981.09,0.0,0.0,0.0,Apr-2014,2211.18,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033977,1263557,33950.0,33950.0,33925.0, 36 months,7.9,1062.31,A,A4,Wake County Public Schools,7 years,MORTGAGE,91000.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033977,,debt_consolidation,Debt Consolidation,275xx,NC,24.71,0.0,Aug-1987,0.0,,,13.0,0.0,93812.0,59.6,29.0,f,0.0,0.0,38240.9672783,38212.81,33950.0,4290.97,0.0,0.0,0.0,Dec-2014,1073.9,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033927,1263512,13000.0,13000.0,13000.0, 60 months,15.96,315.86,C,C5,chase bank,4 years,MORTGAGE,85000.0,Source Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033927,"  Borrower added on 11/19/11 > i need the loan for debt conselidation thanks.<br> Borrower added on 11/29/11 > I need the loan for debt conselidation resulted from remodeling my house. the rate I pay is a little to high, the range is between 15%-25%.<br>With this loan I will be able to save some money since the loan rate is lower.<br>",debt_consolidation,Debt Consolidation,070xx,NJ,8.27,0.0,Jun-2004,1.0,39.0,,15.0,0.0,15391.0,56.5,34.0,f,1519.61,1519.61,17047.74,17047.74,11480.4,5567.34,0.0,0.0,0.0,Jan-2016,315.86,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033590,1263161,12600.0,12600.0,12600.0, 60 months,16.77,311.59,D,D2,Washington State Patrol,2 years,RENT,41000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033590,"  Borrower added on 11/21/11 >  Looking to consolidate some credit card debt I accrued in college into a single payment.  I now have a stable career I want to have this taken care of before I can buy a house and start a family.  The monthly payment is well within our budget and this loan is appealing because of the interest rate, which will expedite paying off debt from high interest credit cards I got in college.<br>",debt_consolidation,Debt Consolidation,990xx,WA,20.22,1.0,Dec-2003,1.0,18.0,,9.0,0.0,11807.0,78.7,11.0,f,0.0,0.0,15306.23,15306.23,12600.01,2706.22,0.0,0.0,0.0,May-2013,10342.82,,May-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033754,1263533,15000.0,15000.0,15000.0, 36 months,11.71,496.14,B,B3,Mycroft Inc,< 1 year,RENT,60000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033754,  Borrower added on 11/19/11 > I am making around $1000 monthly payment for my credit card and student loan. $280 for my student loan and around $720 for all my credit cards. I have $11000 credit card debt with APR 22%. I will use the loan pay off those higher interest credit card balances.<br>,debt_consolidation,Refinance your credit debt into one,112xx,NY,15.56,1.0,Mar-2003,0.0,10.0,,17.0,0.0,10747.0,56.5,40.0,f,0.0,0.0,17437.23,17437.23,15000.0,2437.23,0.0,0.0,0.0,Nov-2013,6545.51,,Dec-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033743,1263521,4250.0,4250.0,4250.0, 36 months,12.69,142.57,B,B5,Jasa,7 years,RENT,50000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033743,,credit_card,Consolidation,112xx,NY,9.26,0.0,Nov-2006,2.0,,,14.0,0.0,9436.0,57.2,16.0,f,0.0,0.0,5076.20723385,5076.21,4250.0,826.21,0.0,0.0,0.0,Apr-2014,1243.98,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033888,1263473,7000.0,7000.0,6750.0, 36 months,9.91,225.58,B,B1,U.S. Treasury Department,5 years,RENT,62000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033888,  Borrower added on 11/19/11 > Money to payoff and get rid of high credit card rates.<br>,credit_card,CC REFI,850xx,AZ,5.01,0.0,Dec-1985,0.0,50.0,,7.0,0.0,3839.0,58.2,36.0,f,0.0,0.0,7141.6,6886.55,7000.0,141.6,0.0,0.0,0.0,Mar-2012,3329.45,,Mar-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033918,1263504,1500.0,1500.0,1500.0, 36 months,15.96,52.71,C,C5,San Miguel Fire Protection District,10+ years,MORTGAGE,97000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033918,"  Borrower added on 11/19/11 > My business is really starting to grow, however, it seems I'm short that little bit of a cushion to carry me through each month to keep things moving in a forward direction.  Any support is greatly appreciated. =)<br>",small_business,Business Expenses,919xx,CA,19.63,0.0,Oct-1992,1.0,,,11.0,0.0,35131.0,85.7,27.0,f,0.0,0.0,1629.76,1629.76,1500.0,129.76,0.0,0.0,0.0,Jul-2012,1316.29,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033741,1263519,25000.0,25000.0,24950.0, 36 months,7.9,782.26,A,A4,,10+ years,MORTGAGE,200000.0,Source Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033741,"  Borrower added on 11/20/11 > Employment stable. Self employed since 1999.<br> Borrower added on 11/22/11 > Professional, self employed commercial and residential real estate investor since 1999.<br>",home_improvement,Home Improvement,021xx,MA,0.0,0.0,Feb-1988,3.0,,,6.0,0.0,0.0,0.0,14.0,f,0.0,0.0,25634.55,25583.27,25000.0,634.55,0.0,0.0,0.0,Apr-2012,23291.01,,Feb-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033715,1263291,15600.0,15600.0,15600.0, 60 months,20.3,415.92,E,E5,Paradigm Precision LLC,5 years,RENT,85000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033715,  Borrower added on 11/19/11 > Pay auto loans and Credit cards off.<br>I pay debt on time<br>Job is stable. No layoffs at all through recession<br>,debt_consolidation,Consolidation,852xx,AZ,18.9,0.0,Jul-1997,0.0,55.0,,9.0,0.0,15678.0,80.8,22.0,f,0.0,0.0,22015.3679048,22015.37,15600.0,6415.37,0.0,0.0,0.0,May-2014,10398.21,,Apr-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033719,1263295,21000.0,21000.0,21000.0, 60 months,18.64,540.61,E,E1,Bank of America,10+ years,RENT,110000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033719,,debt_consolidation,Debt pay off,930xx,CA,13.57,0.0,Feb-1996,1.0,,,14.0,0.0,21357.0,92.3,36.0,f,0.0,0.0,31237.2889142,31237.29,21000.0,10237.29,0.0,0.0,0.0,Jun-2015,9089.96,,Jul-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033717,1263293,20000.0,20000.0,20000.0, 60 months,12.69,451.9,B,B5,Allied Waste Services #922,7 years,RENT,65918.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033717,  Borrower added on 11/21/11 > I would like to be able to consolidate and at the same time lower my monthly out put towards bills and this will help immensely.<br><br> Borrower added on 11/21/11 > I have worked at the same company for seven years. I have always paid all of my bills on time.<br>,debt_consolidation,Helping me loan,956xx,CA,15.53,0.0,May-1996,1.0,,,5.0,0.0,11376.0,56.0,21.0,f,0.0,0.0,25352.8778291,25352.88,20000.0,5352.88,0.0,0.0,0.0,Aug-2014,11369.46,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033885,1263470,20000.0,20000.0,19750.0, 60 months,13.49,460.1,C,C1,hills towing,3 years,MORTGAGE,55000.0,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033885,  Borrower added on 11/26/11 > I have 4 credit cards that I would like to pay off so I can just have one payment a month. And with the rest of the money I would like to pay the rest of my truck off. <br>,credit_card,pay credit cards off and truck,922xx,CA,20.62,0.0,Dec-2003,0.0,,,7.0,0.0,13788.0,52.4,10.0,f,0.0,0.0,5437.62,5369.58,2212.41,2203.76,0.0,1021.45,10.15,Jan-2013,92.71,,Feb-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033865,1263450,12000.0,12000.0,12000.0, 36 months,8.9,381.04,A,A5,Life School Oak Cliff,5 years,RENT,42900.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033865,"  Borrower added on 11/22/11 > Hello there... I'm looking to consolidate my high interest credit cards. I have excellent payment history and steady, reliable income. I never pay late and always make sure to pay bills at the first of the month before anything else. I have been in my position for several years, and I do not fear losing employment. Thank you so much for helping me!<br>",debt_consolidation,CC Debt Consolidation,752xx,TX,16.03,0.0,Nov-1999,0.0,,,9.0,0.0,18433.0,76.8,30.0,f,0.0,0.0,13153.92,13153.92,12000.0,1153.92,0.0,0.0,0.0,Apr-2013,7446.41,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033711,1263287,10000.0,10000.0,10000.0, 36 months,12.69,335.45,B,B5,KP Corporation,10+ years,RENT,51000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033711,,credit_card,card refi,947xx,CA,10.16,0.0,Nov-2000,0.0,,,8.0,0.0,15531.0,96.5,11.0,f,0.0,0.0,11949.6468727,11949.65,10000.0,1949.65,0.0,0.0,0.0,Apr-2014,2907.06,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1028694,1258052,5800.0,5800.0,5800.0, 60 months,19.03,150.56,E,E2,Contra Costa County,10+ years,MORTGAGE,51300.0,Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1028694,  Borrower added on 11/19/11 > I would like to consolidate the two high interest credit cards for $2700 each.<br>,debt_consolidation,Debt Consolidate,945xx,CA,17.44,0.0,Feb-2001,2.0,,,6.0,0.0,10734.0,94.2,33.0,f,0.0,0.0,8222.82672979,8222.83,5800.0,2422.83,0.0,0.0,0.0,Aug-2014,4157.71,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033835,1263418,2400.0,2400.0,2400.0, 36 months,12.42,80.2,B,B4,supportspace.com,3 years,RENT,45000.0,Not Verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033835,"  Borrower added on 11/21/11 > This loan is to fund the cost of me and my families moving (security and first months rent) we are currently living in very bad building and we really need to move to a better nieghborhood and we finaly got a call back from a waiting list for better apts. that we been on for over 5 years now and they just called us to continue processing and we will need the funds for the lease signing soon, and at the moment i dont have those funds available for when it will be needed.<br>",moving,Funds for new Apt. (moving),104xx,NY,16.4,0.0,Feb-2003,2.0,27.0,,20.0,0.0,5703.0,23.5,39.0,f,0.0,0.0,2866.25111107,2866.25,2400.0,466.25,0.0,0.0,0.0,Aug-2014,161.29,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1033887,1263472,28100.0,28100.0,28097.1512091, 60 months,14.65,663.35,C,C3,Allentown School District,9 years,RENT,60000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1033887,"  Borrower added on 11/22/11 > Hi there.  Thank you for taking the time to look at me as an investment.  I am in the process of combining to credit lines so that I can have one monthly payment going to one place.  Also, the interest rate on here is better than what I get on my credit card.  I have never been late once a day in my life on any of my bills.  My debt did increase because of my father's funeral, as well as other unforeseen circumstances.  I am employed full time and have been at my present employer for almost a decade.<br>",debt_consolidation,Needed Loan,181xx,PA,24.16,0.0,Nov-1997,1.0,,,7.0,0.0,14692.0,62.8,23.0,f,0.0,0.0,30429.76,30423.86,28100.0,2329.76,0.0,0.0,0.0,Sep-2012,125.44,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
